"season","team","conference","statName","statValue"
2024,"Notre Dame","FBS Independents","fumblesRecovered",14
2024,"Notre Dame","FBS Independents","fumblesRecoveredOpponent",7
2024,"Notre Dame","FBS Independents","games",16
2024,"Notre Dame","FBS Independents","interceptions",8
2024,"Notre Dame","FBS Independents","interceptionsOpponent",19
2024,"Notre Dame","FBS Independents","interceptionTDs",5
2024,"Notre Dame","FBS Independents","interceptionTDsOpponent",0
2024,"Notre Dame","FBS Independents","interceptionYards",454
2024,"Notre Dame","FBS Independents","interceptionYardsOpponent",78
2024,"Notre Dame","FBS Independents","kickReturns",18
2024,"Notre Dame","FBS Independents","kickReturnsOpponent",42
2024,"Notre Dame","FBS Independents","kickReturnTDs",1
2024,"Notre Dame","FBS Independents","kickReturnTDsOpponent",0
2024,"Notre Dame","FBS Independents","kickReturnYards",402
2024,"Notre Dame","FBS Independents","kickReturnYardsOpponent",651
2024,"Notre Dame","FBS Independents","netPassingYards",3170
2024,"Notre Dame","FBS Independents","netPassingYardsOpponent",2710
2024,"Notre Dame","FBS Independents","passAttempts",445
2024,"Notre Dame","FBS Independents","passAttemptsOpponent",451
2024,"Notre Dame","FBS Independents","passCompletions",296
2024,"Notre Dame","FBS Independents","passCompletionsOpponent",235
2024,"Notre Dame","FBS Independents","passesIntercepted",19
2024,"Notre Dame","FBS Independents","passesInterceptedOpponent",8
2024,"Notre Dame","FBS Independents","passingTDs",24
2024,"Notre Dame","FBS Independents","passingTDsOpponent",14
2024,"Notre Dame","FBS Independents","penalties",93
2024,"Notre Dame","FBS Independents","penaltiesOpponent",87
2024,"Notre Dame","FBS Independents","penaltyYards",814
2024,"Notre Dame","FBS Independents","penaltyYardsOpponent",773
2024,"Notre Dame","FBS Independents","possessionTime",28955
2024,"Notre Dame","FBS Independents","possessionTimeOpponent",28645
2024,"Notre Dame","FBS Independents","puntReturns",27
2024,"Notre Dame","FBS Independents","puntReturnsOpponent",21
2024,"Notre Dame","FBS Independents","puntReturnTDs",0
2024,"Notre Dame","FBS Independents","puntReturnTDsOpponent",0
2024,"Notre Dame","FBS Independents","puntReturnYards",172
2024,"Notre Dame","FBS Independents","puntReturnYardsOpponent",89
2024,"Notre Dame","FBS Independents","rushingAttempts",563
2024,"Notre Dame","FBS Independents","rushingAttemptsOpponent",582
2024,"Notre Dame","FBS Independents","rushingTDs",45
2024,"Notre Dame","FBS Independents","rushingTDsOpponent",16
2024,"Notre Dame","FBS Independents","rushingYards",3224
2024,"Notre Dame","FBS Independents","rushingYardsOpponent",2253
2024,"Notre Dame","FBS Independents","sacks",40
2024,"Notre Dame","FBS Independents","sacksOpponent",24
2024,"Notre Dame","FBS Independents","tacklesForLoss",87
2024,"Notre Dame","FBS Independents","tacklesForLossOpponent",76
2024,"Notre Dame","FBS Independents","thirdDownConversions",76
2024,"Notre Dame","FBS Independents","thirdDownConversionsOpponent",70
2024,"Notre Dame","FBS Independents","thirdDowns",185
2024,"Notre Dame","FBS Independents","thirdDownsOpponent",218
2024,"Notre Dame","FBS Independents","totalYards",6394
2024,"Notre Dame","FBS Independents","totalYardsOpponent",4963
2024,"Notre Dame","FBS Independents","turnovers",15
2024,"Notre Dame","FBS Independents","turnoversOpponent",32
2024,"Ohio","Mid-American","firstDowns",307
2024,"Ohio","Mid-American","firstDownsOpponent",232
2024,"Ohio","Mid-American","fourthDownConversions",6
2024,"Ohio","Mid-American","fourthDownConversionsOpponent",11
2024,"Ohio","Mid-American","fourthDowns",10
2024,"Ohio","Mid-American","fourthDownsOpponent",23
2024,"Ohio","Mid-American","fumblesLost",10
2024,"Ohio","Mid-American","fumblesLostOpponent",10
2024,"Ohio","Mid-American","fumblesRecovered",10
2024,"Ohio","Mid-American","fumblesRecoveredOpponent",9
2024,"Ohio","Mid-American","games",14
2024,"Ohio","Mid-American","interceptions",12
2024,"Ohio","Mid-American","interceptionsOpponent",11
2024,"Ohio","Mid-American","interceptionTDs",1
2024,"Ohio","Mid-American","interceptionTDsOpponent",1
2024,"Ohio","Mid-American","interceptionYards",53
2024,"Ohio","Mid-American","interceptionYardsOpponent",73
2024,"Ohio","Mid-American","kickReturns",28
2024,"Ohio","Mid-American","kickReturnsOpponent",34
2024,"Ohio","Mid-American","kickReturnTDs",1
2024,"Ohio","Mid-American","kickReturnTDsOpponent",0
2024,"Ohio","Mid-American","kickReturnYards",547
2024,"Ohio","Mid-American","kickReturnYardsOpponent",672
2024,"Ohio","Mid-American","netPassingYards",2694
2024,"Ohio","Mid-American","netPassingYardsOpponent",2974
2024,"Ohio","Mid-American","passAttempts",345
2024,"Ohio","Mid-American","passAttemptsOpponent",434
2024,"Ohio","Mid-American","passCompletions",217
2024,"Ohio","Mid-American","passCompletionsOpponent",265
2024,"Ohio","Mid-American","passesIntercepted",11
2024,"Ohio","Mid-American","passesInterceptedOpponent",12
2024,"Ohio","Mid-American","passingTDs",15
2024,"Ohio","Mid-American","passingTDsOpponent",16
2024,"Ohio","Mid-American","penalties",78
2024,"Ohio","Mid-American","penaltiesOpponent",80
2024,"Ohio","Mid-American","penaltyYards",638
2024,"Ohio","Mid-American","penaltyYardsOpponent",733
2024,"Ohio","Mid-American","possessionTime",27492
2024,"Ohio","Mid-American","possessionTimeOpponent",22908
2024,"Ohio","Mid-American","puntReturns",18
2024,"Ohio","Mid-American","puntReturnsOpponent",19
2024,"Ohio","Mid-American","puntReturnTDs",1
2024,"Ohio","Mid-American","puntReturnTDsOpponent",0
2024,"Ohio","Mid-American","puntReturnYards",132
2024,"Ohio","Mid-American","puntReturnYardsOpponent",147
2024,"Ohio","Mid-American","rushingAttempts",571
2024,"Ohio","Mid-American","rushingAttemptsOpponent",428
2024,"Ohio","Mid-American","rushingTDs",35
2024,"Ohio","Mid-American","rushingTDsOpponent",14
2024,"Ohio","Mid-American","rushingYards",2991
2024,"Ohio","Mid-American","rushingYardsOpponent",1288
2024,"Ohio","Mid-American","sacks",35
2024,"Ohio","Mid-American","sacksOpponent",21
2024,"Ohio","Mid-American","tacklesForLoss",93
2024,"Ohio","Mid-American","tacklesForLossOpponent",70
2024,"Ohio","Mid-American","thirdDownConversions",81
2024,"Ohio","Mid-American","thirdDownConversionsOpponent",73
2024,"Ohio","Mid-American","thirdDowns",170
2024,"Ohio","Mid-American","thirdDownsOpponent",195
2024,"Ohio","Mid-American","totalYards",5685
2024,"Ohio","Mid-American","totalYardsOpponent",4262
2024,"Ohio","Mid-American","turnovers",22
2024,"Ohio","Mid-American","turnoversOpponent",21
2024,"Ohio State","Big Ten","firstDowns",331
2024,"Ohio State","Big Ten","firstDownsOpponent",241
2024,"Ohio State","Big Ten","fourthDownConversions",20
2024,"Ohio State","Big Ten","fourthDownConversionsOpponent",15
2024,"Ohio State","Big Ten","fourthDowns",28
2024,"Ohio State","Big Ten","fourthDownsOpponent",33
2024,"Ohio State","Big Ten","fumblesLost",4
2024,"Ohio State","Big Ten","fumblesLostOpponent",9
2024,"Ohio State","Big Ten","fumblesRecovered",9
2024,"Ohio State","Big Ten","fumblesRecoveredOpponent",4
2024,"Ohio State","Big Ten","games",16
2024,"Ohio State","Big Ten","interceptions",10
2024,"Ohio State","Big Ten","interceptionsOpponent",10
2024,"Ohio State","Big Ten","interceptionTDs",1
2024,"Ohio State","Big Ten","interceptionTDsOpponent",1
2024,"Ohio State","Big Ten","interceptionYards",148
2024,"Ohio State","Big Ten","interceptionYardsOpponent",109
2024,"Ohio State","Big Ten","kickReturns",14
2024,"Ohio State","Big Ten","kickReturnsOpponent",11
2024,"Ohio State","Big Ten","kickReturnTDs",0
2024,"Ohio State","Big Ten","kickReturnTDsOpponent",0
2024,"Ohio State","Big Ten","kickReturnYards",153
2024,"Ohio State","Big Ten","kickReturnYardsOpponent",176
2024,"Ohio State","Big Ten","netPassingYards",4208
2024,"Ohio State","Big Ten","netPassingYardsOpponent",2672
2024,"Ohio State","Big Ten","passAttempts",455
2024,"Ohio State","Big Ten","passAttemptsOpponent",442
2024,"Ohio State","Big Ten","passCompletions",325
2024,"Ohio State","Big Ten","passCompletionsOpponent",267
2024,"Ohio State","Big Ten","passesIntercepted",10
2024,"Ohio State","Big Ten","passesInterceptedOpponent",10
2024,"Ohio State","Big Ten","passingTDs",37
2024,"Ohio State","Big Ten","passingTDsOpponent",10
2024,"Ohio State","Big Ten","penalties",72
2024,"Ohio State","Big Ten","penaltiesOpponent",58
2024,"Ohio State","Big Ten","penaltyYards",653
2024,"Ohio State","Big Ten","penaltyYardsOpponent",467
2024,"Ohio State","Big Ten","possessionTime",29085
2024,"Ohio State","Big Ten","possessionTimeOpponent",28515
2024,"Ohio State","Big Ten","puntReturns",25
2024,"Ohio State","Big Ten","puntReturnsOpponent",13
2024,"Ohio State","Big Ten","puntReturnTDs",1
2024,"Ohio State","Big Ten","puntReturnTDsOpponent",0
2024,"Ohio State","Big Ten","puntReturnYards",237
2024,"Ohio State","Big Ten","puntReturnYardsOpponent",71
2024,"Ohio State","Big Ten","rushingAttempts",532
2024,"Ohio State","Big Ten","rushingAttemptsOpponent",528
2024,"Ohio State","Big Ten","rushingTDs",34
2024,"Ohio State","Big Ten","rushingTDsOpponent",13
2024,"Ohio State","Big Ten","rushingYards",2665
2024,"Ohio State","Big Ten","rushingYardsOpponent",1405
2024,"Ohio State","Big Ten","sacks",53
2024,"Ohio State","Big Ten","sacksOpponent",16
2024,"Ohio State","Big Ten","tacklesForLoss",113
2024,"Ohio State","Big Ten","tacklesForLossOpponent",60
2024,"Ohio State","Big Ten","thirdDownConversions",81
2024,"Ohio State","Big Ten","thirdDownConversionsOpponent",80
2024,"Ohio State","Big Ten","thirdDowns",186
2024,"Ohio State","Big Ten","thirdDownsOpponent",228
2024,"Ohio State","Big Ten","totalYards",6873
2024,"Ohio State","Big Ten","totalYardsOpponent",4077
2024,"Ohio State","Big Ten","turnovers",14
2024,"Ohio State","Big Ten","turnoversOpponent",19
2024,"Oklahoma","SEC","firstDowns",247
2024,"Oklahoma","SEC","firstDownsOpponent",211
2024,"Oklahoma","SEC","fourthDownConversions",16
2024,"Oklahoma","SEC","fourthDownConversionsOpponent",10
2024,"Oklahoma","SEC","fourthDowns",31
2024,"Oklahoma","SEC","fourthDownsOpponent",21
2024,"Oklahoma","SEC","fumblesLost",15
2024,"Oklahoma","SEC","fumblesLostOpponent",12
2024,"Oklahoma","SEC","fumblesRecovered",12
2024,"Oklahoma","SEC","fumblesRecoveredOpponent",15
2024,"Oklahoma","SEC","games",13
2024,"Oklahoma","SEC","interceptions",6
2024,"Oklahoma","SEC","interceptionsOpponent",9
2024,"Oklahoma","SEC","interceptionTDs",2
2024,"Oklahoma","SEC","interceptionTDsOpponent",2
2024,"Oklahoma","SEC","interceptionYards",184
2024,"Oklahoma","SEC","interceptionYardsOpponent",118
2024,"Oklahoma","SEC","kickReturns",13
2024,"Oklahoma","SEC","kickReturnsOpponent",16
2024,"Oklahoma","SEC","kickReturnTDs",0
2024,"Oklahoma","SEC","kickReturnTDsOpponent",1
2024,"Oklahoma","SEC","kickReturnYards",246
2024,"Oklahoma","SEC","kickReturnYardsOpponent",391
2024,"Oklahoma","SEC","netPassingYards",2286
2024,"Oklahoma","SEC","netPassingYardsOpponent",2641
2024,"Oklahoma","SEC","passAttempts",373
2024,"Oklahoma","SEC","passAttemptsOpponent",359
2024,"Oklahoma","SEC","passCompletions",235
2024,"Oklahoma","SEC","passCompletionsOpponent",217
2024,"Oklahoma","SEC","passesIntercepted",9
2024,"Oklahoma","SEC","passesInterceptedOpponent",6
2024,"Oklahoma","SEC","passingTDs",16
2024,"Oklahoma","SEC","passingTDsOpponent",17
2024,"Oklahoma","SEC","penalties",69
2024,"Oklahoma","SEC","penaltiesOpponent",81
2024,"Oklahoma","SEC","penaltyYards",591
2024,"Oklahoma","SEC","penaltyYardsOpponent",688
2024,"Oklahoma","SEC","possessionTime",22598
2024,"Oklahoma","SEC","possessionTimeOpponent",24202
2024,"Oklahoma","SEC","puntReturns",28
2024,"Oklahoma","SEC","puntReturnsOpponent",22
2024,"Oklahoma","SEC","puntReturnTDs",0
2024,"Oklahoma","SEC","puntReturnTDsOpponent",0
2024,"Oklahoma","SEC","puntReturnYards",223
2024,"Oklahoma","SEC","puntReturnYardsOpponent",106
2024,"Oklahoma","SEC","rushingAttempts",518
2024,"Oklahoma","SEC","rushingAttemptsOpponent",473
2024,"Oklahoma","SEC","rushingTDs",17
2024,"Oklahoma","SEC","rushingTDsOpponent",11
2024,"Oklahoma","SEC","rushingYards",2025
2024,"Oklahoma","SEC","rushingYardsOpponent",1500
2024,"Oklahoma","SEC","sacks",35
2024,"Oklahoma","SEC","sacksOpponent",50
2024,"Oklahoma","SEC","tacklesForLoss",96
2024,"Oklahoma","SEC","tacklesForLossOpponent",100
2024,"Oklahoma","SEC","thirdDownConversions",73
2024,"Oklahoma","SEC","thirdDownConversionsOpponent",71
2024,"Oklahoma","SEC","thirdDowns",195
2024,"Oklahoma","SEC","thirdDownsOpponent",196
2024,"Oklahoma","SEC","totalYards",4311
2024,"Oklahoma","SEC","totalYardsOpponent",4141
2024,"Oklahoma","SEC","turnovers",21
2024,"Oklahoma","SEC","turnoversOpponent",21
2024,"Oklahoma State","Big 12","firstDowns",245
2024,"Oklahoma State","Big 12","firstDownsOpponent",301
2024,"Oklahoma State","Big 12","fourthDownConversions",17
2024,"Oklahoma State","Big 12","fourthDownConversionsOpponent",16
2024,"Oklahoma State","Big 12","fourthDowns",26
2024,"Oklahoma State","Big 12","fourthDownsOpponent",30
2024,"Oklahoma State","Big 12","fumblesLost",4
2024,"Oklahoma State","Big 12","fumblesLostOpponent",3
2024,"Oklahoma State","Big 12","fumblesRecovered",3
2024,"Oklahoma State","Big 12","fumblesRecoveredOpponent",6
2024,"Oklahoma State","Big 12","games",12
2024,"Oklahoma State","Big 12","interceptions",17
2024,"Oklahoma State","Big 12","interceptionsOpponent",12
2024,"Oklahoma State","Big 12","interceptionTDs",1
2024,"Oklahoma State","Big 12","interceptionTDsOpponent",1
2024,"Oklahoma State","Big 12","interceptionYards",214
2024,"Oklahoma State","Big 12","interceptionYardsOpponent",120
2024,"Oklahoma State","Big 12","kickReturns",45
2024,"Oklahoma State","Big 12","kickReturnsOpponent",22
2024,"Oklahoma State","Big 12","kickReturnTDs",0
2024,"Oklahoma State","Big 12","kickReturnTDsOpponent",0
2024,"Oklahoma State","Big 12","kickReturnYards",837
2024,"Oklahoma State","Big 12","kickReturnYardsOpponent",371
2024,"Oklahoma State","Big 12","netPassingYards",3176
2024,"Oklahoma State","Big 12","netPassingYardsOpponent",3430
2024,"Oklahoma State","Big 12","passAttempts",450
2024,"Oklahoma State","Big 12","passAttemptsOpponent",405
2024,"Oklahoma State","Big 12","passCompletions",267
2024,"Oklahoma State","Big 12","passCompletionsOpponent",254
2024,"Oklahoma State","Big 12","passesIntercepted",12
2024,"Oklahoma State","Big 12","passesInterceptedOpponent",17
2024,"Oklahoma State","Big 12","passingTDs",22
2024,"Oklahoma State","Big 12","passingTDsOpponent",26
2024,"Oklahoma State","Big 12","penalties",60
2024,"Oklahoma State","Big 12","penaltiesOpponent",64
2024,"Oklahoma State","Big 12","penaltyYards",518
2024,"Oklahoma State","Big 12","penaltyYardsOpponent",587
2024,"Oklahoma State","Big 12","possessionTime",19486
2024,"Oklahoma State","Big 12","possessionTimeOpponent",23710
2024,"Oklahoma State","Big 12","puntReturns",15
2024,"Oklahoma State","Big 12","puntReturnsOpponent",10
2024,"Oklahoma State","Big 12","puntReturnTDs",0
2024,"Oklahoma State","Big 12","puntReturnTDsOpponent",0
2024,"Oklahoma State","Big 12","puntReturnYards",90
2024,"Oklahoma State","Big 12","puntReturnYardsOpponent",64
2024,"Oklahoma State","Big 12","rushingAttempts",353
2024,"Oklahoma State","Big 12","rushingAttemptsOpponent",474
2024,"Oklahoma State","Big 12","rushingTDs",18
2024,"Oklahoma State","Big 12","rushingTDsOpponent",28
2024,"Oklahoma State","Big 12","rushingYards",1370
2024,"Oklahoma State","Big 12","rushingYardsOpponent",2584
2024,"Oklahoma State","Big 12","sacks",25
2024,"Oklahoma State","Big 12","sacksOpponent",13
2024,"Oklahoma State","Big 12","tacklesForLoss",66
2024,"Oklahoma State","Big 12","tacklesForLossOpponent",52
2024,"Oklahoma State","Big 12","thirdDownConversions",57
2024,"Oklahoma State","Big 12","thirdDownConversionsOpponent",79
2024,"Oklahoma State","Big 12","thirdDowns",161
2024,"Oklahoma State","Big 12","thirdDownsOpponent",172
2024,"Oklahoma State","Big 12","totalYards",4546
2024,"Oklahoma State","Big 12","totalYardsOpponent",6014
